STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72295023174,1/1/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.5,24,49.2,24,1016.3,24,12.6,24,2.7,24,3.7,24,8,999.9,66,*,44.1,*,0,I,999.9,100000
72295023174,1/2/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.2,24,46.1,24,1017.6,24,13.8,24,4.6,24,4.9,24,10.1,999.9,73,*,44.1,*,0.01,G,999.9,100000
72295023174,1/3/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.5,24,41.9,24,1017.9,24,14.1,22,5.9,24,3.6,24,7,999.9,77,*,44.1,*,0.01,G,999.9,100000
72295023174,1/4/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.2,24,22.3,24,1023,24,19.2,23,9.9,24,4.9,24,8.9,999.9,79,*,51.1,*,0.02,G,999.9,0
72295023174,1/5/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.4,24,24.5,24,1022.5,24,18.7,23,9.9,24,5.1,24,11.1,999.9,80.1, ,48.9, ,0,G,999.9,0
72295023174,1/6/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,34.3,24,1020,24,16.3,24,8,24,3.9,24,8,999.9,75.9, ,48.9, ,0,G,999.9,0
72295023174,1/7/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.4,24,46,24,1018.6,24,14.8,23,3.8,24,4,24,8,999.9,61,*,46.4,*,0,G,999.9,100000
72295023174,1/8/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.9,24,47.1,24,1018.8,24,15,24,3.9,24,4.9,24,10.1,999.9,62.1,*,51.1,*,0.01,G,999.9,100000
72295023174,1/9/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.4,24,33.9,24,1021.2,24,17.4,24,7.6,24,4.2,24,12,999.9,73.9,*,46.9,*,0,G,999.9,0
72295023174,1/10/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.5,24,29.9,24,1019.6,24,999.9,0,9.8,24,4.8,24,10.1,999.9,80.1,*,51.1,*,0,G,999.9,0
72295023174,1/11/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.2,24,42.5,24,1017.3,24,13.5,24,8.5,24,4.5,24,8.9,999.9,80.1, ,50, ,0,G,999.9,0
72295023174,1/12/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.1,24,50.3,24,1017.3,24,13.6,24,5.8,24,5.5,24,11.1,999.9,66.9, ,50, ,0,G,999.9,100000
72295023174,1/13/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.6,24,48.6,24,1019.3,24,15.5,24,4.1,24,4,24,11.1,999.9,59,*,48,*,0,G,999.9,100000
72295023174,1/14/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.1,24,46.6,24,1021.4,24,17.6,24,5.1,24,4.5,24,8.9,999.9,77,*,48.9,*,0,G,999.9,100000
72295023174,1/15/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62,24,39.4,24,1018.8,24,15,21,9.1,24,3.8,24,10.1,999.9,72,*,54,*,0,G,999.9,0
72295023174,1/16/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.4,24,53.7,24,1016.1,24,12.4,24,4.1,24,5.3,24,9.9,999.9,70, ,51.1, ,0,G,999.9,100000
72295023174,1/17/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.1,24,54.5,24,1019.3,24,15.6,24,3.5,24,4,24,11.1,999.9,64,*,54,*,0,G,999.9,100000
72295023174,1/18/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.3,24,54.5,24,1021.8,24,18.1,24,5.9,24,5.1,24,8.9,999.9,64.9, ,53.1, ,0,G,999.9,100000
72295023174,1/19/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.3,24,53.8,24,1021.5,24,17.8,24,6.9,24,5.5,24,13,999.9,60.1,*,55.9,*,0,G,999.9,100000
72295023174,1/20/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.6,24,57.5,24,1020.5,24,16.8,24,3.9,24,7.3,24,15,999.9,60.1, ,55.9, ,0.27,G,999.9,110000
72295023174,1/21/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.4,24,53.2,24,1020,24,16.3,24,8.4,24,10.4,24,15,999.9,64,*,55,*,0.01,G,999.9,100000
72295023174,1/22/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.9,24,40.6,24,1020.8,24,17.6,19,9.5,24,6.9,24,18.1,999.9,64,*,48,*,0,G,999.9,0
72295023174,1/23/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.2,24,48.3,24,1019.5,24,15.7,24,7.9,24,3.2,24,10.1,999.9,62.1,*,48.9,*,0,G,999.9,0
72295023174,1/24/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.3,24,54.7,24,1015,24,11.3,24,9.1,24,5.7,24,8.9,999.9,63, ,48, ,0,G,999.9,0
72295023174,1/25/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.2,24,46.9,24,1011.3,24,7.6,24,8.8,24,9.1,24,15.9,999.9,55.9,*,46.9,*,0.26,G,999.9,110000
72295023174,1/26/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.3,24,45.5,24,1018.2,24,14.3,23,9.1,24,9.5,24,15,19,55,*,45,*,0.14,G,999.9,110000
72295023174,1/27/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",49.5,24,44.1,24,1020.9,24,17,24,9.4,24,7,24,18.1,26,59,*,43,*,0.3,G,999.9,110010
72295023174,1/28/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.3,24,33.7,24,1023,24,19.1,23,9.9,24,6.2,24,12,15,63, ,42.1, ,0,G,999.9,0
72295023174,1/29/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.5,24,43,24,1021.6,24,17.9,22,8.7,24,4.1,24,10.1,999.9,66.9,*,42.1,*,0,G,999.9,0
72295023174,1/30/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.5,24,47.7,24,1020.5,24,16.9,22,7,24,5.1,24,8.9,999.9,66.9, ,42.1, ,0,G,999.9,100000
72295023174,1/31/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.4,24,52.9,24,1018.3,24,14.5,24,7.2,24,7.7,24,15.9,999.9,63, ,44.1, ,0,G,999.9,110000
72295023174,2/1/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",52.8,24,47.9,24,1022.8,24,18.9,4,8.8,24,6,24,17.1,999.9,61,*,46,*,0.19,G,999.9,0
72295023174,2/2/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.8,24,42.6,24,1022.3,24,18.8,4,9.7,24,4.8,24,11.1,999.9,71.1,*,48,*,0,G,999.9,0
72295023174,2/3/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.5,24,41.9,24,1017.2,24,14.2,4,9.6,24,5.2,24,11.1,999.9,72, ,46, ,0,G,999.9,0
72295023174,2/4/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.5,24,52.5,24,1013.7,23,10.1,4,5.9,24,4.8,24,10.1,999.9,66.9, ,46, ,0,G,999.9,110000
72295023174,2/5/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.1,24,51.9,24,1016.6,23,999.9,0,5.1,24,7.2,24,10.1,999.9,57, ,50, ,0.19,G,999.9,110000
72295023174,2/6/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.1,24,52.2,24,1024,23,19.9,4,7,24,4.2,24,11.1,999.9,59,*,52,*,0.13,G,999.9,110000
72295023174,2/7/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.9,24,51.4,24,1022.7,24,19.2,4,8.4,24,7,24,13,999.9,59,*,48,*,0,G,999.9,100000
72295023174,2/8/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.1,24,55.2,23,1020.2,21,999.9,0,6,24,4.8,24,11.1,999.9,60.1, ,48, ,0.01,G,999.9,110000
72295023174,2/9/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,24,54.4,24,1019.1,22,999.9,0,8,24,6.2,24,12,20,60.1, ,55, ,0,G,999.9,110000
72295023174,2/10/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",50.1,24,30.5,24,1022,24,17.5,4,9.5,24,13.8,24,22,28.9,57,*,45,*,0.17,G,999.9,110000
72295023174,2/11/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",50.5,24,21.6,24,1026.2,24,22.3,4,9.9,24,5.8,24,17.1,21,62.1,*,41,*,0,G,999.9,0
72295023174,2/12/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.5,24,15.8,24,1023.8,24,999.9,0,9.9,24,7.4,24,11.1,999.9,75,*,45,*,0,G,999.9,0
72295023174,2/13/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.2,24,29.6,24,1021.5,24,17.9,4,9.8,24,5,24,11.1,999.9,75, ,44.1, ,0,G,999.9,0
72295023174,2/14/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.6,24,47.2,24,1021,23,999.9,0,7.6,24,6.4,24,12,999.9,70, ,45, ,0,G,999.9,100000
72295023174,2/15/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.8,24,47.3,24,1021.2,23,17.1,4,8.2,24,6.8,24,17.1,999.9,62.1,*,46.9,*,0,G,999.9,100000
72295023174,2/16/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.5,24,49.2,24,1021.2,23,17.5,4,6.9,24,5.6,24,11.1,999.9,63, ,46, ,0,G,999.9,100000
72295023174,2/17/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.9,24,49.8,24,1019.7,24,16.3,4,6.3,24,4.9,24,11.1,999.9,63,*,50,*,0,G,999.9,100000
72295023174,2/18/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.2,24,53,24,1017.9,24,14.1,4,3.7,24,4.2,24,8,999.9,64, ,48.9, ,0,G,999.9,100000
72295023174,2/19/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.3,24,51.5,24,1017.7,24,14,4,5.4,24,5.5,24,10.1,999.9,62.1,*,51.1,*,0,G,999.9,100000
72295023174,2/20/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57,24,51,24,1018.6,24,14.8,4,5.2,24,6,24,13,999.9,66,*,50,*,0,G,999.9,100000
72295023174,2/21/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.7,24,48.6,24,1020.1,24,16.2,4,8.5,24,7.9,24,15.9,999.9,66.9, ,48.9, ,0,G,999.9,100000
72295023174,2/22/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.9,24,26.3,24,1022.2,24,18.4,4,9.9,24,11.3,24,24.1,26,75.9,*,55.9,*,0,G,999.9,0
72295023174,2/23/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.3,24,31.1,24,1021.1,24,17.7,4,9.8,24,5.2,24,13,999.9,75.9,*,51.1,*,0,G,999.9,0
72295023174,2/24/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.7,23,41.3,23,1017.9,23,999.9,0,8.3,23,5.4,23,12,999.9,77, ,51.1, ,0,G,999.9,0
72295023174,2/25/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,24,49.7,24,1018.6,24,14.8,4,8.6,24,6.6,24,12,999.9,73.9, ,51.1, ,0,G,999.9,100000
72295023174,2/26/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.8,24,47.9,24,1019.1,24,15.4,4,7.9,24,6.8,24,14,999.9,61,*,48.9,*,0,G,999.9,100000
72295023174,2/27/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.7,24,47.5,24,1019.9,24,16.1,4,7.7,24,4.8,24,11.1,999.9,64.9,*,48.9,*,0,G,999.9,100000
72295023174,2/28/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.4,24,49.1,24,1020.8,24,17,4,7.3,24,3.9,24,12,999.9,66,*,51.1,*,0,G,999.9,0
72295023174,3/1/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.3,24,50.8,24,1018.9,24,15.3,4,7.1,24,3.9,24,12,999.9,66.9, ,50, ,0.01,G,999.9,100000
72295023174,3/2/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.9,24,52.6,24,1016.6,23,12.8,4,5.3,24,4.7,24,13,999.9,68,*,50,*,0,G,999.9,100000
72295023174,3/3/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.5,24,50.9,24,1015.8,21,999.9,0,5.4,24,5.5,24,14,999.9,70, ,50, ,0,G,999.9,100000
72295023174,3/4/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.5,23,50.5,23,1015.1,22,999.9,0,7,23,8.4,23,15,20,64.9, ,50, ,0.01,G,999.9,100000
72295023174,3/5/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56,24,47.6,24,1016.7,24,12.8,4,9.2,24,5.6,24,12,999.9,62.1,*,51.1,*,0,G,999.9,0
72295023174,3/6/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.7,24,47.1,24,1015.7,24,12,4,9.2,24,6.5,24,13,999.9,63, ,51.1, ,0,G,999.9,0
72295023174,3/7/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54,24,41,24,1012.4,24,8.8,4,9.9,24,9,24,15,18.1,60.1,*,50,*,0,G,999.9,0
72295023174,3/8/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.5,24,45.1,24,1017.5,24,13.1,4,9.4,24,8.4,24,17.1,999.9,62.1,*,46.9,*,0,G,999.9,0
72295023174,3/9/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.1,24,46.5,24,1018.7,24,999.9,0,7.9,24,7,24,13,999.9,59,*,48,*,0,G,999.9,110000
72295023174,3/10/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.7,24,40.9,24,1018.5,24,14.9,4,9.7,24,8.5,24,15,999.9,57.9,*,43,*,0.15,G,999.9,0
72295023174,3/11/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.5,24,42,24,1016.2,24,12.5,4,9.4,24,8.7,24,15.9,999.9,57.9, ,43, ,0,G,999.9,10000
72295023174,3/12/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",52.2,24,42.8,24,1018.9,24,14.9,4,7.6,24,7.9,24,15,999.9,62.1,*,43,*,0.09,G,999.9,100000
72295023174,3/13/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.4,24,45.2,24,1018.1,24,14.4,4,7.1,24,5,24,13,999.9,69.1,*,48.9,*,0,G,999.9,100000
72295023174,3/14/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.8,24,50.1,24,1015.5,24,12.2,4,7.5,24,5.1,24,13,999.9,69.1, ,48, ,0,G,999.9,100000
72295023174,3/15/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53,24,44.5,24,1011,21,999.9,0,9,24,10.3,24,18.1,999.9,57,*,48.9,*,0,G,999.9,110000
72295023174,3/16/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.4,24,41.7,24,1014.6,24,10.8,4,9.9,24,6.3,24,12,999.9,57,*,48,*,0.67,G,999.9,10000
72295023174,3/17/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.9,24,45.9,24,1016.8,24,12.7,4,8.7,24,5.9,24,11.1,15,60.1, ,46.9, ,0.01,G,999.9,0
72295023174,3/18/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.8,23,47.6,23,1019.4,23,999.9,0,8.1,23,6.1,23,12,14,62.1,*,51.1,*,0,G,999.9,100000
72295023174,3/19/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.4,24,47.5,24,1017.6,24,14.1,4,8,24,5.6,24,11.1,999.9,62.1,*,50,*,0,G,999.9,100000
72295023174,3/20/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.8,24,49.7,24,1018.6,20,999.9,0,8,24,7.6,24,15,15.9,63, ,48.9, ,0.09,G,999.9,110000
72295023174,3/21/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56,24,47.1,24,1020.6,23,16.8,4,9.6,24,7.1,24,15.9,20,62.1,*,48.9,*,0.21,G,999.9,0
72295023174,3/22/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.3,24,48.5,24,1017.5,24,999.9,0,9.1,24,7.4,24,15.9,999.9,62.1, ,48.9, ,0,G,999.9,0
72295023174,3/23/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.9,24,48.6,24,1017.2,21,999.9,0,9.4,24,7.1,24,13,999.9,62.6,*,51.1,*,0,G,999.9,10000
72295023174,3/24/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.4,24,47.8,24,1017.2,24,999.9,0,9.1,24,6.4,24,14,999.9,63, ,48, ,0.01,G,999.9,0
72295023174,3/25/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.3,24,49.2,24,1014.3,23,10.7,4,7.5,24,7.6,24,14,999.9,63, ,48, ,0,G,999.9,110000
72295023174,3/26/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.9,24,47.9,24,1011.5,24,8.2,4,7.2,24,7.1,24,12,999.9,64,*,46,*,0.88,G,999.9,110000
72295023174,3/27/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.2,24,52.8,24,1014.1,20,9.5,4,7,24,6.2,24,12,999.9,64, ,46, ,0,G,999.9,100000
72295023174,3/28/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.5,24,51.3,24,1018.7,21,999.9,0,5.8,24,5.5,24,12,999.9,63,*,51.8,*,0,G,999.9,100000
72295023174,3/29/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.9,24,51,24,1017.9,24,14.5,4,6.8,24,4.7,24,12,999.9,66.9,*,52,*,0,G,999.9,100000
72295023174,3/30/1999,33.93816,-118.3866,29.7,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",58.6,24,51.1,24,1014.8,24,11.1,4,6.5,24,5.5,24,14,999.9,66.9, ,51.1, ,0.01,G,999.9,100000
